id	sentence1	sentence2	label
6850	Retzius was born in Stockholm , son of the anatomist Anders Retzius ( and grandson of the naturalist and chemist Anders Jahan Retzius ) .	Retzius was born in Stockholm , the son of the anatomist Anders Retzius ( and grandson of naturalist and chemist Anders Jahan Retzius ) .	1.0
6853	Frank and his wife have two children , Frank Jr. and Noelle , and six grandchildren : Tommy , Olivia , Taylor , Alyssa , Giroux , and Tessa .	Frank Frank and his wife have two children , Frank Jr and Noelle , and six grandchildren : Tommy , Olivia , Taylor , Alyssa , Giroux and Tessa .	1.0
6860	Lusaghbyur ( also Romanized as Lusakhpyur ; formerly , Svanverdi and Svan ) is a village in the Shirak Province of Armenia .	Lusaghbyur ( also known as the Lusakhpyur romanized ; formerly Svanverdi and Svan ) is a village in the province of Shirak of Armenia .	1.0
6865	She was observed as `` has a very great potential and a huge talent and will grow to an unique musical personality in future '' .	She was observed as '' has very great potential and a great talent and will grow in the future to a unique musical personality `` .	1.0
6871	Taylor remained a scout for the Chicago White Sox and the Milwaukee and Atlanta Braves in baseball until his death .	Taylor remained active in baseball as a scout for the Chicago White Sox and the Milwaukee and Atlanta Braves until his death .	1.0
6873	Malet married Mary Aldworth , widow of John Aldworth of Letcombe Regis , Berkshire and daughter of Thomas White of Fyfield Berkshire by 1664 .	Malet married Mary Aldworth , the widow of Thomas White by Letcombe Regis , Berkshire and daughter of John Aldworth of Fyfield Berkshire in 1664 .	0.0
6880	The United Presbyterian Missionary Society of Scotland sent its agents to China in 1864 .	In 1864 , the United Presbyterian Missionary Society of China sent its agents into Scotland .	0.0
6884	In a 1985 episode of `` The Tonight Show Starring Johnny Carson '' , Johnny mentions the story and tells sidekick Ed McMahon the plot .	In a 1985 episode of `` The Tonight Show with Johnny Carson '' , Johnny mentions the story and tells Sidekick Ed McMahon the story .	1.0
6890	Angela Warren refers to Shakespeare and quotes John Milton 's `` Comus '' : `` Under the glassy , cool , translucent wave '' .	Angela Warren refers to Shakespeare and cites John Milton `` Comus '' : '' Under the glassy , cool , translucent wave `` .	1.0
6891	Neville married Edith Cranstoun Macnamara , the eldest daughter of H. T. J. Macnamara , who was a judge of the County Courts and a railway commissioner at a time .	H. T. J. Macnamara married Edith Cranstoun Macnamara , eldest daughter of Mr. Neville , who was at one time a Judge of County Courts and a Railway Commissioner .	0.0
6892	Her son , Samuel Provoost , was the father of John ( 1742 -- 1815 ) , the first Protestant bishop bishop of New York .	Her son John was the father of Samuel Provoost ( 1742 -- 1815 ) , the first Protestant Episcopal Bishop of New York .	0.0
6895	Vembannur is a village located in the Nedumangad taluk of the Thiruvananthapuram District in Kerala , India . Vembannur comes under the Aruvikkara panchayat of the Nedumangad Taluk .	Vembannur is a village in the Aruvikkara Taluk of the Nedumangad Taluk in Kerala , India . Vembannur comes under the Nedumangad Panchayat of the Thiruvananthapuram District .	0.0
6902	John Reed King was the announcer , and Ray Bloch directed the orchestra .	The announcer was Ray Ray Bloch , John Reed King led the orchestra .	0.0
6921	These facial movement forms of communication come from the same areas of the brain .	These forms of facial communication come from the same areas of the brain .	1.0
6927	He recorded with Billy Eckstine 's band and played the Lionel Hampton band in 1946 .	He played with Lionel Hampton 's band and in 1946 , he recorded with the Billy Eckstine band .	0.0
6928	The Keita dynasty ruled Mali from the early 17th to the 12th century , pre-imperial and imperial .	The Keita dynasty ruled pre-imperial and imperial Mali from the early 17th century into the 12th century .	1.0
6930	Podkriváň is a village and municipality in the region Banská Bystrica , in the Detva district of Central Slovakia .	Podkriváň is a village and municipality in Banská Bystrica Region , in the Detva District of central Slovakia .	1.0
6931	In 1974 the present district was merged with Repton Rural District and part of South East Derbyshire Rural District to form the urban South Derbyshire District .	In 1974 , the district was merged with Repton Rural District and part of the South East Derbyshire Rural District to form today 's South Derbyshire District .	0.0
6946	It was written by Billy Gierhart and was directed by Seth Hoffman .	It was written by Seth Hoffman and was directed by Billy Gierhart .	0.0
6954	They are overlaid with scarce , live played orchestral music and consist of vague , almost deliberately colourless sounds .	They are overlaid with sparse orchestral music played live , and consist of vague , almost deliberately colourless sounds .	1.0
6958	He was born on 21 December 1965 in Oxon Hill , Maryland , and attended Oxon Hill High School in New Haven , Connecticut .	He was born on 21 December 1965 in New Haven , Connecticut , and attended the Oxon Hill High School in Oxon Hill , Maryland .	0.0
6959	Lito played club football for Zingone .	Zingone played football club for Lito .	0.0
6960	The next release was created by Ron 's brother Robert Fuller in 1986 .	The next version was created by Ron 's brother Robert Fuller in 1986 .	1.0
6964	In 2011 he also wrote the biography of the singer Madonna entitled `` Mad for Madonna . The queen of pop '' , published Castelvecchi Publisher .	In 2011 he also wrote the biography of the singer Madonna entitled `` Mad for Madonna The Queen of Pop '' , Castelvecchi publisher published .	1.0
6966	In June 2005 , the BBC College of Journalism was opened as an e-learning course with Vin Ray as Executive Editor , the first director of which was Kevin Marsh .	In June 2005 , the BBC College of Journalism was opened as an E-Learning course with Kevin Marsh as Executive Editor , the first director of which was Vin Ray .	0.0
6968	The music performed as Bob `` Blackadder '' is '' Fantasia on Greensleeves '' by Vaughan Williams .	The music , which is performed as Blackadder courts '' Bob `` , is Vaughan Williams '' Fantasia on Greensleeves '' .	0.0
6969	The largest canyon in Namibia is the Fish River Canyon in Africa .	The largest ravine in Africa is the Fish River Canyon in Namibia .	0.0
6970	`` Taunton Castle '' was on August 1 in Rio de Janeiro and on October 31 in Penang .	`` Taunton Castle '' was at Rio de Janeiro on 1 August and Penang on 31 October .	1.0
6974	Wa Kyun is an island in the Andaman Sea , just off the coast of the State of Mon , in the southern area of Burma .	Wa Kyun is an island in the Andaman Sea , right off the coast of Burma , in the southern area of Mon State .	0.0
6976	It is found in China ( Hainan ) and in Vietnam .	It is found in China ( Hainan ) and Vietnam .	1.0
6979	The Porte de Vincennes is located where the north-eastern corner of the 12th arrondissement meets the south-eastern corner of the 20th arrondissement of Paris .	The Porte de Vincennes is located where the south-eastern corner of the 20th arrondissement meets the north-eastern corner of the 12th arrondissement of Paris .	0.0
6993	The JoyKey has no movable parts , no corks that can wear , or springs that can break .	The JoyKey has no moving parts , no corks that can break or springs that can wear .	0.0
6997	In `` The Stand '' by Stephen King , Woodsville is mentioned as the home of Glen Pequod Bateman , a major character in the novel .	In `` The Stand '' by Glen Pequod Bateman , Woodsville is mentioned as the home of Stephen King , a leading character in the novel .	0.0
7004	Schliemann cleared five shafts and recognized them as the graves mentioned by Pausania .	Schliemann recognized five shafts and cleared them as the graves mentioned by Pausanias .	0.0
7005	The Roman Catholic Diocese of Bungoma is a diocese located in the city of Bungoma in the Ecclesiastical province of Kisumu in Kenya .	The Roman - Catholic diocese of Bungoma is a diocese in the city of Kisumu in the church province of Bungoma , Kenya .	0.0
7013	She portrayed Mika Kobayashi against Masahiro Motoki in the Japanese film `` Departures '' 2008 , which won the 81st Academy Awards as the best foreign language film .	She portrayed Masahiro Motoki opposite Mika Kobayashi in the 2008 Japanese film `` Departures '' , which won the 81st Academy Awards Best Foreign Language Film .	0.0
7019	The ethnicity of Hilltown is 93 % mainly white , 3 % is Asian and 1 % are Chinese .	The ethnicity of Hilltown is mainly White at 93 % ; 3 % are Asian and 1 % are Chinese .	1.0
7027	With Martin Hansen ( Lucas ) he is co-recipient of the renowned Carnegie scholarship for mathematics .	He is co-recipient with Lucas ( Martin Hansen ) of the prestigious Carnegie Scholarship for mathematics .	1.0
7029	Vermont is bordered to the north by Mitcham , to the west of Nunawading and Forest Hill , to the south by Vermont and to the east by Wantirna and Ringwood .	Vermont South is bordered to the north of Mitcham , to the west by Nunawading and Forest Hill , to the south by Vermont and to the east by Wantirna and Ringwood .	0.0
7035	The majority of them today live in Greece , some still in Bulgaria .	The majority of them live today in Bulgaria , some still in Greece .	0.0
7036	Very few , possibly 20 , of the 75s were cancelled before the course was made .	Very few , possibly 20 , of the 75s were cancelled before the range was made .	1.0
7039	Chandler recognized the computer as a tool for learning , but he rejected a prevailing objectivism that considered data as information , and information as knowledge .	Chandler regarded the computer as a tool for learning , but he rejected a prevailing objectivism that recognized data as information and information as knowledge .	0.0
